text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,has_truncation,has_mention,has_hashtag,has_url,has_unicode,has_engagement,has_html,llm_completed_text,llm_status,regex_text,processed_text_v2,text_bert,clean_text_lstm
"Menhut Raja Juli PSI dungu! Ada bencana banjir bandang Sumut, Aceh, dan Sumbar yang mendewasakan 600 orang lebih malah dibilang momentum yang baik. Dia juga tidak merasa bersalah dengan perubahan logo Kemenhut dari kayu hutan dia ganti dengan sawit #BersihkanKabinetPrabowo 1 40",menhut raja juli psi dungu ada bencana banjir bandang sumut aceh dan sumbar yang mendewasakan orang lebih malah dibilang momentum yang baik dia juga tidak merasa bersalah dengan perubahan logo kemenhut dari kayu hutan dia ganti dengan sawit bersihkankabinetprabowo,2025-12-09,banjir Aceh,menhut raja juli psi dungu bencana banjir bandang sumut aceh sumbar dewasa orang lebih malah bilang momentum baik rasa salah ubah logo kemenhut kayu hutan ganti sawit bersihkankabinetprabowo,negatif,0,,False,False,True,False,False,False,False,"Menhut Raja Juli PSI dungu! Ada bencana banjir bandang Sumut, Aceh, dan Sumbar yang mendewasakan 600 orang lebih malah dibilang momentum yang baik. Dia juga tidak merasa bersalah dengan perubahan logo Kemenhut dari kayu hutan dia ganti dengan sawit #BersihkanKabinetPrabowo 1 40",unchanged,"Menhut Raja Juli PSI dungu! Ada bencana banjir bandang Sumut, Aceh, dan Sumbar yang mendewasakan 600 orang lebih malah dibilang momentum yang baik. Dia juga tidak merasa bersalah dengan perubahan logo Kemenhut dari kayu hutan dia ganti dengan sawit BersihkanKabinetPrabowo","Menhut Raja Juli PSI dungu! Ada bencana banjir bandang Sumut, Aceh, dan Sumbar yang mendewasakan 600 orang lebih malah dibilang momentum yang baik. Dia juga tidak merasa bersalah dengan perubahan logo Kemenhut dari kayu hutan dia ganti dengan sawit BersihkanKabinetPrabowo","menhut raja juli psi dungu! ada bencana banjir bandang sumut, aceh, dan sumbar yang mendewasakan 600 orang lebih malah dibilang momentum yang baik. dia juga tidak merasa bersalah dengan perubahan logo kemenhut dari kayu hutan dia ganti dengan sawit bersihkankabinetprabowo",menhut raja juli psi dungu bencana banjir bandang sumut aceh sumbar mendewasakan orang lebih malah dibilang momentum baik tidak merasa bersalah perubahan logo kemenhut kayu hutan ganti sawit bersihkankabinetprabowo
Sufmi Dasco Ahmad Desak Kemendagri Tunjuk Plt Bupati Aceh Selatan Gantikan Mirwan MS yang Pergi Umrah Saat Banjir Bandang dan Longsor Melanda 1 275,sufmi dasco ahmad desak kemendagri tunjuk plt bupati aceh selatan gantikan mirwan ms yang pergi umrah saat banjir bandang dan longsor melanda,2025-12-09,banjir Aceh,sufmi dasco ahmad desak kemendagri tunjuk plt bupati aceh selatan ganti mirwan ms pergi umrah banjir bandang longsor landa,netral,1,,False,False,False,False,False,False,False,Sufmi Dasco Ahmad Desak Kemendagri Tunjuk Plt Bupati Aceh Selatan Gantikan Mirwan MS yang Pergi Umrah Saat Banjir Bandang dan Longsor Melanda 1 275,unchanged,Sufmi Dasco Ahmad Desak Kemendagri Tunjuk Plt Bupati Aceh Selatan Gantikan Mirwan MS yang Pergi Umrah Saat Banjir Bandang dan Longsor Melanda,Sufmi Dasco Ahmad Desak Kemendagri Tunjuk Plt Bupati Aceh Selatan Gantikan Mirwan MASIH yang Pergi Umrah Saat Banjir Bandang dan Longsor Melanda,sufmi dasco ahmad desak kemendagri tunjuk plt bupati aceh selatan gantikan mirwan masih yang pergi umrah saat banjir bandang dan longsor melanda,sufmi dasco ahmad desak kemendagri tunjuk plt bupati aceh selatan gantikan mirwan pergi umrah banjir bandang longsor melanda
185 ribu paket MBG disalurkan untuk korban banjir di aceh 13,ribu paket mbg disalurkan untuk korban banjir di aceh,2025-12-09,banjir Aceh,ribu paket mbg salur korban banjir aceh,negatif,0,,False,False,False,False,False,True,False,185 ribu paket MBG disalurkan untuk korban banjir di aceh 13,unchanged,paket MBG disalurkan untuk korban banjir di aceh,paket MBAK disalurkan untuk korban banjir di aceh,paket mbak disalurkan untuk korban banjir di aceh,paket mbak disalurkan korban banjir aceh
"Menteri Pertahanan Sjafrie Sjamsoeddin menanggapi bantuan relawan China untuk pencarian korban banjir di Aceh. Tegaskan itu bantuan personal, bukan asing. Via: @detiksulsel_ Menhan Respons Mualem Libatkan Relawan China Cari Jenazah Korban Banjir Aceh 2 1",menteri pertahanan sjafrie sjamsoeddin menanggapi bantuan relawan china untuk pencarian korban banjir di aceh tegaskan itu bantuan personal bukan asing via menhan respons mualem libatkan relawan china cari jenazah korban banjir aceh dari detik com rb,2025-12-09,banjir Aceh,menteri tahan sjafrie sjamsoeddin tanggap bantu rawan china cari korban banjir aceh tegas bantu personal bukan asing via menhan respons mualem libat rawan china cari jenazah korban banjir aceh detik com ,negatif,0,,False,True,False,False,False,False,False,"Menteri Pertahanan Sjafrie Sjamsoeddin menanggapi bantuan relawan China untuk pencarian korban banjir di Aceh. Tegaskan itu bantuan personal, bukan asing. Via: @detiksulsel_ Menhan Respons Mualem Libatkan Relawan China Cari Jenazah Korban Banjir Aceh 2 1",unchanged,"Menteri Pertahanan Sjafrie Sjamsoeddin menanggapi bantuan relawan China untuk pencarian korban banjir di Aceh. Tegaskan itu bantuan personal, bukan asing. Via: Menhan Respons Mualem Libatkan Relawan China Cari Jenazah Korban Banjir Aceh","Menteri Pertahanan Sjafrie Sjamsoeddin menanggapi bantuan relawan China untuk pencarian korban banjir di Aceh. Tegaskan itu bantuan personal, bukan asing. Via: Menhan Respons Mualem Libatkan Relawan China Cari Jenazah Korban Banjir Aceh","menteri pertahanan sjafrie sjamsoeddin menanggapi bantuan relawan china untuk pencarian korban banjir di aceh. tegaskan itu bantuan personal, bukan asing. via menhan respons mualem libatkan relawan china cari jenazah korban banjir aceh",menteri pertahanan sjafrie sjamsoeddin menanggapi bantuan relawan china pencarian korban banjir aceh tegaskan bantuan personal bukan asing via menhan respons mualem libatkan relawan china cari jenazah korban banjir aceh
Jalan terjal tetap dilewat Team #NUPeduliBencanaSumatera untuk menyalurkan bantuan meringankan beban kepada saudara kita yang terdampak banjir di Provinsi Aceh. #berkhidmahtanpabatas @nucare_lazisnu 2 3 84,jalan terjal tetap dilewat team nupedulibencanasumatera untuk menyalurkan bantuan meringankan beban kepada saudara kita yang terdampak banjir di provinsi aceh berkhidmahtanpabatas,2025-12-09,banjir Aceh,jalan terjal tetap lewat team nupedulibencanasumatera salur bantu ringan beban saudara dampak banjir provinsi aceh berkhidmahtanpabatas,positif,2,,False,True,True,False,False,False,False,Jalan terjal tetap dilewat Team #NUPeduliBencanaSumatera untuk menyalurkan bantuan meringankan beban kepada saudara kita yang terdampak banjir di Provinsi Aceh. #berkhidmahtanpabatas @nucare_lazisnu 2 3 84,unchanged,Jalan terjal tetap dilewat Team NUPeduliBencanaSumatera untuk menyalurkan bantuan meringankan beban kepada saudara kita yang terdampak banjir di Provinsi Aceh. berkhidmahtanpabatas,Jalan terjal tetap dilewat Team NUPeduliBencanaSumatera untuk menyalurkan bantuan meringankan beban kepada saudara kita yang terdampak banjir di Provinsi Aceh. berkhidmahtanpabatas,jalan terjal tetap dilewat team nupedulibencanasumatera untuk menyalurkan bantuan meringankan beban kepada saudara kita yang terdampak banjir di provinsi aceh. berkhidmahtanpabatas,jalan terjal tetap dilewat team nupedulibencanasumatera menyalurkan bantuan meringankan beban saudara terdampak banjir provinsi aceh berkhidmahtanpabatas
Wakil Bupati Aceh Tamiang: Banjir Ini Seperti Tsunami | DIPO INVESTIGASI Wakil Bupati Aceh Tamiang: Banjir Ini Seperti Tsunami | DIPO INVESTIGASI Dari kompas.tv,wakil bupati aceh tamiang banjir ini seperti tsunami dipo investigasi wakil bupati aceh tamiang banjir ini seperti tsunami dipo investigasi dari kompas tv rb,2025-12-09,banjir Aceh,wakil bupati aceh tamiang banjir tsunami dipo investigasi wakil bupati aceh tamiang banjir tsunami dipo investigasi kompas tv ,netral,1,,False,False,False,False,False,False,False,Wakil Bupati Aceh Tamiang: Banjir Ini Seperti Tsunami | DIPO INVESTIGASI Wakil Bupati Aceh Tamiang: Banjir Ini Seperti Tsunami | DIPO INVESTIGASI Dari kompas.tv,unchanged,Wakil Bupati Aceh Tamiang: Banjir Ini Seperti Tsunami | DIPO INVESTIGASI Wakil Bupati Aceh Tamiang: Banjir Ini Seperti Tsunami | DIPO INVESTIGASI Dari kompas.tv,Wakil Bupati Aceh Tamiang: Banjir Ini Seperti Tsunami | DIPO INVESTIGASI Wakil Bupati Aceh Tamiang: Banjir Ini Seperti Tsunami | DIPO INVESTIGASI Dari kompas.tv,wakil bupati aceh tamiang banjir ini seperti tsunami dipo investigasi wakil bupati aceh tamiang banjir ini seperti tsunami dipo investigasi dari kompas.tv,wakil bupati aceh tamiang banjir tsunami dipo investigasi wakil bupati aceh tamiang banjir tsunami dipo investigasi kompas tv
Presiden Prabowo setujui subsidi 60juta untuk bangun rumah para korban Banjir di Aceh dan Sumatera --- BNPB Live Update Bencana Shanti Jakarta Pusat 2 443,presiden prabowo setujui subsidi juta untuk bangun rumah para korban banjir di aceh dan sumatera bnpb live update bencana shanti jakarta pusat,2025-12-09,banjir Aceh,presiden prabowo tuju subsidi juta bangun rumah korban banjir aceh sumatera bnpb live update bencana shanti jakarta pusat,positif,2,,False,False,False,False,False,True,False,Presiden Prabowo setujui subsidi 60juta untuk bangun rumah para korban Banjir di Aceh dan Sumatera --- BNPB Live Update Bencana Shanti Jakarta Pusat 2 443,unchanged,Presiden Prabowo setujui subsidi untuk bangun rumah para korban Banjir di Aceh dan Sumatera --- BNPB Live Update Bencana Shanti Jakarta Pusat,Presiden Prabowo setujui subsidi untuk bangun rumah para korban Banjir di Aceh dan Sumatera --- BNPB Live Update Bencana Shanti Jakarta Pusat,presiden prabowo setujui subsidi untuk bangun rumah para korban banjir di aceh dan sumatera --- bnpb live update bencana shanti jakarta pusat,presiden prabowo setujui subsidi bangun rumah korban banjir aceh sumatera bnpb live update bencana shanti jakarta pusat
"Presiden Prabowo Subianto menyetujui usulan anggaran Rp60 juta per rumah untuk membantu warga yang kehilangan atau mengalami kerusakan hunian akibat banjir bandang dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Keputusan ini disampaikan dalam rapat koordinasi 85",presiden prabowo subianto menyetujui usulan anggaran rp juta per rumah untuk membantu warga yang kehilangan atau mengalami kerusakan hunian akibat banjir bandang dan longsor di aceh sumatera utara dan sumatera barat keputusan ini disampaikan dalam rapat koordinasi tampilkan lebih banyak,2025-12-09,banjir Aceh,presiden prabowo subianto tuju usul anggar rp juta per rumah bantu warga hilang alami rusa huni akibat banjir bandang longsor aceh sumatera utara sumatera barat putus sampai rapat koordinasi tampil lebih banyak,negatif,0,,False,False,False,False,False,False,False,"Presiden Prabowo Subianto menyetujui usulan anggaran Rp60 juta per rumah untuk membantu warga yang kehilangan atau mengalami kerusakan hunian akibat banjir bandang dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Keputusan ini disampaikan dalam rapat koordinasi 85",unchanged,"Presiden Prabowo Subianto menyetujui usulan anggaran Rp60 juta per rumah untuk membantu warga yang kehilangan atau mengalami kerusakan hunian akibat banjir bandang dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Keputusan ini disampaikan dalam rapat koordinasi","Presiden Prabowo Subianto menyetujui usulan anggaran Rp60 juta per rumah untuk membantu warga yang kehilangan atau mengalami kerusakan hunian akibat banjir bandang dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Keputusan ini disampaikan dalam rapat koordinasi","presiden prabowo subianto menyetujui usulan anggaran rp60 juta per rumah untuk membantu warga yang kehilangan atau mengalami kerusakan hunian akibat banjir bandang dan longsor di aceh, sumatera utara, dan sumatera barat. keputusan ini disampaikan dalam rapat koordinasi",presiden prabowo subianto menyetujui usulan anggaran rp juta per rumah membantu warga kehilangan mengalami kerusakan hunian akibat banjir bandang longsor aceh sumatera utara sumatera barat keputusan disampaikan rapat koordinasi
"Kasian banget liat kondisi yang terdampak banjir dan tanah longsor yang di Aceh,Sumatra Utara,Sumatra Barat selalu liat BNPB Live Update Bencana Tiktok @bnpbindonesia IG @bnpb_indonesia X @BNPB_indonesia youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor di Aceh,... Halo #SahabatTangguh!#BNPBTangguh#BudayaSadarBencana 63",kasian banget liat kondisi yang terdampak banjir dan tanah longsor yang di aceh sumatra utara sumatra barat selalu liat bnpb live update bencana tiktok ig x youtube com konferensi pers update penanganan bencana banjir longsor di aceh halo sahabattangguh bnpbtangguhbudayasadarbencana,2025-12-09,banjir Aceh,kasi banget liat kondisi dampak banjir tanah longsor aceh sumatra utara sumatra barat selalu liat bnpb live update bencana tiktok ig x youtube com konferensi pers update tangan bencana banjir longsor aceh halo sahabattangguh bnpbtangguhbudayasadarbencana,negatif,0,,False,True,True,False,False,False,False,"Kasian banget liat kondisi yang terdampak banjir dan tanah longsor yang di Aceh,Sumatra Utara,Sumatra Barat selalu liat BNPB Live Update Bencana Tiktok @bnpbindonesia IG @bnpb_indonesia X @BNPB_indonesia youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor di Aceh,... Halo #SahabatTangguh!#BNPBTangguh#BudayaSadarBencana 63",unchanged,"Kasian banget liat kondisi yang terdampak banjir dan tanah longsor yang di Aceh,Sumatra Utara,Sumatra Barat selalu liat BNPB Live Update Bencana Tiktok IG X youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor di Aceh,... Halo SahabatTangguh!BNPBTangguhBudayaSadarBencana","Kasihan banget lihat kondisi yang terdampak banjir dan tanah longsor yang di Aceh,Sumatra Utara,Sumatra Barat selalu lihat BNPB Live Update Bencana Tiktok IG Kali youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor di Aceh,... Halo SahabatTangguh!BNPBTangguhBudayaSadarBencana","kasihan banget lihat kondisi yang terdampak banjir dan tanah longsor yang di aceh,sumatra utara,sumatra barat selalu lihat bnpb live update bencana tiktok ig kali youtube. konferensi pers update penanganan bencana banjir longsor di aceh,... halo sahabattangguh!bnpbtangguhbudayasadarbencana",kasihan banget lihat kondisi terdampak banjir tanah longsor aceh sumatra utara sumatra barat selalu lihat bnpb live update bencana tiktok ig kali youtube konferensi pers update penanganan bencana banjir longsor aceh halo sahabattangguh bnpbtangguhbudayasadarbencana
"BNPB telah memperbarui data penanganan darurat di Aceh, Sumatera Utara, dan Sumatera Barat. Hingga Minggu (9/12/2025) pukul 08.00 WIB, tercatat 962 jiwa meninggal dunia akibat bencana banjir dan longsor di tiga provinsi tersebut. 3 136",bnpb telah memperbarui data penanganan darurat di aceh sumatera utara dan sumatera barat hingga minggu pukul wib tercatat jiwa meninggal dunia akibat bencana banjir dan longsor di tiga provinsi tersebut,2025-12-09,banjir Aceh,bnpb baru data tangan darurat aceh sumatera utara sumatera barat hingga minggu pukul wib catat jiwa tinggal dunia akibat bencana banjir longsor tiga provinsi sebut,negatif,0,,False,False,False,False,False,False,False,"BNPB telah memperbarui data penanganan darurat di Aceh, Sumatera Utara, dan Sumatera Barat. Hingga Minggu (9/12/2025) pukul 08.00 WIB, tercatat 962 jiwa meninggal dunia akibat bencana banjir dan longsor di tiga provinsi tersebut. 3 136",unchanged,"BNPB telah memperbarui data penanganan darurat di Aceh, Sumatera Utara, dan Sumatera Barat. Hingga Minggu (9/12/2025) pukul 08.00 WIB, tercatat 962 jiwa meninggal dunia akibat bencana banjir dan longsor di tiga provinsi tersebut.","BNPB telah memperbarui data penanganan darurat di Aceh, Sumatera Utara, dan Sumatera Barat. Hingga Minggu (9/12/2025) pukul 08.00 WIB, tercatat 962 jiwa meninggal dunia akibat bencana banjir dan longsor di tiga provinsi tersebut.","bnpb telah memperbarui data penanganan darurat di aceh, sumatera utara, dan sumatera barat. hingga minggu 9 12 2025 pukul 08.00 wib, tercatat 962 jiwa meninggal dunia akibat bencana banjir dan longsor di tiga provinsi tersebut.",bnpb memperbarui data penanganan darurat aceh sumatera utara sumatera barat hingga minggu pukul wib tercatat jiwa meninggal dunia akibat bencana banjir longsor tiga provinsi tersebut
"Banjir di Aceh dan Sumatera bukan hanya soal cuaca ekstrem. Marinus Gea mengingatkan: ada kelalaian manusia yang ikut membentuk skala bencananya. Kerusakan hutan, alih fungsi lahan, hingga lemahnya pengawasan. #marinusgea #banjir #sumatera 26",banjir di aceh dan sumatera bukan hanya soal cuaca ekstrem marinus gea mengingatkan ada kelalaian manusia yang ikut membentuk skala bencananya kerusakan hutan alih fungsi lahan hingga lemahnya pengawasan marinusgea banjir sumatera,2025-12-09,banjir Aceh,banjir aceh sumatera bukan soal cuaca ekstrem marinus gea ingat lalai manusia ikut bentuk skala bencana rusa hutan alih fungsi lahan hingga lemah awas marinusgea banjir sumatera,negatif,0,,False,False,True,False,False,False,False,"Banjir di Aceh dan Sumatera bukan hanya soal cuaca ekstrem. Marinus Gea mengingatkan: ada kelalaian manusia yang ikut membentuk skala bencananya. Kerusakan hutan, alih fungsi lahan, hingga lemahnya pengawasan. #marinusgea #banjir #sumatera 26",unchanged,"Banjir di Aceh dan Sumatera bukan hanya soal cuaca ekstrem. Marinus Gea mengingatkan: ada kelalaian manusia yang ikut membentuk skala bencananya. Kerusakan hutan, alih fungsi lahan, hingga lemahnya pengawasan. marinusgea banjir sumatera","Banjir di Aceh dan Sumatera bukan hanya soal cuaca ekstrem. Marinus Gea mengingatkan: ada kelalaian manusia yang ikut membentuk skala bencananya. Kerusakan hutan, alih fungsi lahan, hingga lemahnya pengawasan. marinusgea banjir sumatera","banjir di aceh dan sumatera bukan hanya soal cuaca ekstrem. marinus gea mengingatkan ada kelalaian manusia yang ikut membentuk skala bencananya. kerusakan hutan, alih fungsi lahan, hingga lemahnya pengawasan. marinusgea banjir sumatera",banjir aceh sumatera bukan soal cuaca ekstrem marinus gea mengingatkan kelalaian manusia ikut membentuk skala bencananya kerusakan hutan alih fungsi lahan hingga lemahnya pengawasan marinusgea banjir sumatera
7. Gerombolan Jokowi menjatuhkan nama Prabowo di tengah bencana banjir Sumatera. (27 kecamatan lumpuh di Aceh saja.) Hampir 1.000 korban meninggal. Ribuan rumah hanyut dalam rusak. Bisa2nya Jokower kepala BNPB bilang bencana hanya heboh di medsos #BersihkanKabinetPrabowo 5 6 7 194,gerombolan jokowi menjatuhkan nama prabowo di tengah bencana banjir sumatera kecamatan lumpuh di aceh saja hampir korban meninggal ribuan rumah hanyut dalam rusak bisa nya jokower kepala bnpb bilang bencana hanya heboh di medsos bersihkankabinetprabowo,2025-12-09,banjir Aceh,gerombol jokowi jatuh nama prabowo tengah bencana banjir sumatera camat lumpuh aceh hampir korban tinggal ribu rumah hanyut rusak jokower kepala bnpb bilang bencana heboh medsos bersihkankabinetprabowo,negatif,0,,False,False,True,False,False,False,False,7. Gerombolan Jokowi menjatuhkan nama Prabowo di tengah bencana banjir Sumatera. (27 kecamatan lumpuh di Aceh saja.) Hampir 1.000 korban meninggal. Ribuan rumah hanyut dalam rusak. Bisa2nya Jokower kepala BNPB bilang bencana hanya heboh di medsos #BersihkanKabinetPrabowo 5 6 7 194,unchanged,7. Gerombolan Jokowi menjatuhkan nama Prabowo di tengah bencana banjir Sumatera. (27 kecamatan lumpuh di Aceh saja.) Hampir 1.000 korban meninggal. Ribuan rumah hanyut dalam rusak. Bisa2nya Jokower kepala BNPB bilang bencana hanya heboh di medsos BersihkanKabinetPrabowo,7. Gerombolan Jokowi menjatuhkan nama Prabowo di tengah bencana banjir Sumatera. (27 kecamatan lumpuh di Aceh saja.) Hampir 1.000 korban meninggal. Ribuan rumah hanyut dalam rusak. Bisa2nya Jokower kepala BNPB bilang bencana hanya heboh di medsos BersihkanKabinetPrabowo,7. gerombolan jokowi menjatuhkan nama prabowo di tengah bencana banjir sumatera. 27 kecamatan lumpuh di aceh saja. hampir 1.000 korban meninggal. ribuan rumah hanyut dalam rusak. bisa2nya jokower kepala bnpb bilang bencana hanya heboh di medsos bersihkankabinetprabowo,gerombolan jokowi menjatuhkan nama prabowo tengah bencana banjir sumatera kecamatan lumpuh aceh hampir korban meninggal ribuan rumah hanyut rusak nya jokower kepala bnpb bilang bencana heboh medsos bersihkankabinetprabowo
"Akun komentar Kapolres Aceh Tamiang, AKBP Muliadi, bersama Dirbinmas Polda Aceh, Kombes Donny Siswoyo, turun langsung melakukan penyisiran dan pemeriksaan pada sejumlah mobil yang terbengkalai akibat banjir. 1 66",akun komentar kapolres aceh tamiang akbp muliadi bersama dirbinmas polda aceh kombes donny siswoyo turun langsung melakukan penyisiran dan pemeriksaan pada sejumlah mobil yang terbengkalai akibat banjir,2025-12-09,banjir Aceh,akun komentar kapolres aceh tamiang akbp muliadi sama dirbinmas polda aceh kombes donny siswoyo turun langsung laku sisir periksa jumlah mobil bengkalai akibat banjir,netral,1,,False,False,False,False,False,False,False,"Akun komentar Kapolres Aceh Tamiang, AKBP Muliadi, bersama Dirbinmas Polda Aceh, Kombes Donny Siswoyo, turun langsung melakukan penyisiran dan pemeriksaan pada sejumlah mobil yang terbengkalai akibat banjir. 1 66",unchanged,"Akun komentar Kapolres Aceh Tamiang, AKBP Muliadi, bersama Dirbinmas Polda Aceh, Kombes Donny Siswoyo, turun langsung melakukan penyisiran dan pemeriksaan pada sejumlah mobil yang terbengkalai akibat banjir.","Akun komentar Kapolres Aceh Tamiang, AKBP Muliadi, bersama Dirbinmas Polda Aceh, Kombes Donny Siswoyo, turun langsung melakukan penyisiran dan pemeriksaan pada sejumlah mobil yang terbengkalai akibat banjir.","akun komentar kapolres aceh tamiang, akbp muliadi, bersama dirbinmas polda aceh, kombes donny siswoyo, turun langsung melakukan penyisiran dan pemeriksaan pada sejumlah mobil yang terbengkalai akibat banjir.",akun komentar kapolres aceh tamiang akbp muliadi bersama dirbinmas polda aceh kombes donny siswoyo turun langsung melakukan penyisiran pemeriksaan sejumlah mobil terbengkalai akibat banjir
Electrizen PLN berhasil menyalakan kembali listrik di lokasi-lokasi vital di Aceh Tamiang pada Kamis (4/12) yang sebelumnya mengalami kerusakan pascabencana banjir yang terjadi. #PLNUntukSemua #PLNUntukIndonesia #PrayforAceh 44,electrizen pln berhasil menyalakan kembali listrik di lokasi lokasi vital di aceh tamiang pada kamis yang sebelumnya mengalami kerusakan pascabencana banjir yang terjadi plnuntuksemua plnuntukindonesia prayforaceh,2025-12-09,banjir Aceh,electrizen pln hasil nyala listrik lokasi lokasi vital aceh tamiang kamis belum alami rusa pascabencana banjir jadi plnuntuksemua plnuntukindonesia prayforaceh,negatif,0,,False,False,True,False,False,False,False,Electrizen PLN berhasil menyalakan kembali listrik di lokasi-lokasi vital di Aceh Tamiang pada Kamis (4/12) yang sebelumnya mengalami kerusakan pascabencana banjir yang terjadi. #PLNUntukSemua #PLNUntukIndonesia #PrayforAceh 44,unchanged,Electrizen PLN berhasil menyalakan kembali listrik di lokasi-lokasi vital di Aceh Tamiang pada Kamis (4/12) yang sebelumnya mengalami kerusakan pascabencana banjir yang terjadi. PLNUntukSemua PLNUntukIndonesia PrayforAceh,Electrizen PLN berhasil menyalakan kembali listrik di lokasi-lokasi vital di Aceh Tamiang pada Kamis (4/12) yang sebelumnya mengalami kerusakan pascabencana banjir yang terjadi. PLNUntukSemua PLNUntukIndonesia PrayforAceh,electrizen pln berhasil menyalakan kembali listrik di lokasi-lokasi vital di aceh tamiang pada kamis 4 12 yang sebelumnya mengalami kerusakan pascabencana banjir yang terjadi. plnuntuksemua plnuntukindonesia prayforaceh,electrizen pln berhasil menyalakan listrik lokasi lokasi vital aceh tamiang kamis sebelumnya mengalami kerusakan pascabencana banjir terjadi plnuntuksemua plnuntukindonesia prayforaceh
PRAJURIT KODAERAL I SALURKAN BANTUAN SOSIAL UNTUK KORBAN BANJIR ACEH TAMIANG Aceh Tamiang — Prajurit Komando Daerah Angkatan Laut I (Kodaeral I) dari Posal Pangkalan Susu melaksanakan kegiatan peninjauan wilayah sekaligus penyaluran bantuan sosial kepada warga terdampak banjir. 1 117,prajurit kodaeral i salurkan bantuan sosial untuk korban banjir aceh tamiang aceh tamiang prajurit komando daerah angkatan laut i kodaeral i dari posal pangkalan susu melaksanakan kegiatan peninjauan wilayah sekaligus penyaluran bantuan sosial kepada warga terdampak banjir,2025-12-09,banjir Aceh,prajurit kodaeral i salur bantu sosial korban banjir aceh tamiang aceh tamiang prajurit komando daerah angkat laut i kodaeral i posal pangkal susu laksana giat tinjau wilayah sekaligus salur bantu sosial warga dampak banjir,negatif,0,,False,False,False,False,False,False,False,PRAJURIT KODAERAL I SALURKAN BANTUAN SOSIAL UNTUK KORBAN BANJIR ACEH TAMIANG Aceh Tamiang — Prajurit Komando Daerah Angkatan Laut I (Kodaeral I) dari Posal Pangkalan Susu melaksanakan kegiatan peninjauan wilayah sekaligus penyaluran bantuan sosial kepada warga terdampak banjir. 1 117,unchanged,PRAJURIT KODAERAL I SALURKAN BANTUAN SOSIAL UNTUK KORBAN BANJIR ACEH TAMIANG Aceh Tamiang — Prajurit Komando Daerah Angkatan Laut I (Kodaeral I) dari Posal Pangkalan Susu melaksanakan kegiatan peninjauan wilayah sekaligus penyaluran bantuan sosial kepada warga terdampak banjir.,PRAJURIT KODAERAL I SALURKAN BANTUAN SOSIAL UNTUK KORBAN BANJIR ACEH TAMIANG Aceh Tamiang — Prajurit Komando Daerah Angkatan Laut I (Kodaeral I) dari Posal Pangkalan Susu melaksanakan kegiatan peninjauan wilayah sekaligus penyaluran bantuan sosial kepada warga terdampak banjir.,prajurit kodaeral i salurkan bantuan sosial untuk korban banjir aceh tamiang aceh tamiang prajurit komando daerah angkatan laut i kodaeral i dari posal pangkalan susu melaksanakan kegiatan peninjauan wilayah sekaligus penyaluran bantuan sosial kepada warga terdampak banjir.,prajurit kodaeral salurkan bantuan sosial korban banjir aceh tamiang aceh tamiang prajurit komando daerah angkatan laut kodaeral posal pangkalan susu melaksanakan kegiatan peninjauan wilayah sekaligus penyaluran bantuan sosial warga terdampak banjir
