text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,has_truncation,has_mention,has_hashtag,has_url,has_unicode,has_engagement,has_html,llm_completed_text,llm_status,regex_text,processed_text_v2
"@000lng Alhasil saya bikin tidur mulu, kalo merem jadinya nggak kepikiran buat panggilan alam logika ngawur yang dipakai karena nggak ada pilihan lagi Lalu apa kabar banjir sumatra yang efek kerusakannya mirip pasca tsunami? Tidak niat banyak bacot dan nggak mau bawa politik GIF 1 55",membalas alhasil saya bikin tidur mulu kalo merem jadinya nggak kepikiran buat panggilan alam logika ngawur yang dipakai karena nggak ada pilihan lagi lalu apa kabar banjir sumatra yang efek kerusakannya mirip pasca tsunami tidak niat banyak bacot dan nggak mau bawa politik gif,2026-01-12,Sumatra,balas alhasil bikin tidur mulu kalo merem jadi pikir buat panggil alam logika ngawur pakai pilih lalu apa kabar banjir sumatra efek rusa mirip pasca tsunami niat banyak bacot mau bawa politik gif,negatif,0,,False,True,False,False,False,False,False,"@000lng Alhasil saya bikin tidur mulu, kalo merem jadinya nggak kepikiran buat panggilan alam logika ngawur yang dipakai karena nggak ada pilihan lagi Lalu apa kabar banjir sumatra yang efek kerusakannya mirip pasca tsunami? Tidak niat banyak bacot dan nggak mau bawa politik GIF 1 55",unchanged,"Alhasil saya bikin tidur mulu, kalo merem jadinya nggak kepikiran buat panggilan alam logika ngawur yang dipakai karena nggak ada pilihan lagi Lalu apa kabar banjir sumatra yang efek kerusakannya mirip pasca tsunami? Tidak niat banyak bacot dan nggak mau bawa politik GIF","Alhasil saya bikin tidur mulu, kalo merem jadinya tidak kepikiran buat panggilan alam logika ngawur yang dipakai karena tidak ada pilihan lagi Lalu apa kabar banjir sumatra yang efek kerusakannya mirip pasca tsunami? Tidak niat banyak bacot dan tidak mau bawa politik GIF"
Satu satunya info real time via radio aja #PrayForSumatera #PrayForAceh #AllEyesOnSumatera 3 3 296,satu satunya info real time via radio aja prayforsumatera prayforaceh alleyesonsumatera,2025-11-29,#PrayForSumatera,satu satu info real time via radio prayforsumatera prayforaceh alleyesonsumatera,netral,1,,False,False,True,False,False,False,False,Satu satunya info real time via radio aja #PrayForSumatera #PrayForAceh #AllEyesOnSumatera 3 3 296,unchanged,Satu satunya info real time via radio aja PrayForSumatera PrayForAceh AllEyesOnSumatera,Satu satunya info real time via radio saja PrayForSumatera PrayForAceh AllEyesOnSumatera
Banjir rob makin sering datang dan dampaknya kian terasa. Jumlah kasus pun terus meningkat bahkan puluhan ribu rumah terendam menjadi korban tiap tahunnya. Yuk simak data pada infografis ini biar tahu separah apa banjir rob yang terjadi di pesisir pantai Indonesia! 1 97,banjir rob makin sering datang dan dampaknya kian terasa jumlah kasus pun terus meningkat bahkan puluhan ribu rumah terendam menjadi korban tiap tahunnya yuk simak data pada infografis ini biar tahu separah apa banjir rob yang terjadi di pesisir pantai indonesia,2026-01-13,banjir terus,banjir rob makin sering datang dampak kian asa jumlah kasus terus tingkat bahkan puluh ribu rumah rendam jadi korban tiap tahun yuk simak data infografis biar tahu parah apa banjir rob jadi pesisir pantai indonesia,netral,1,,False,False,False,False,False,False,False,Banjir rob makin sering datang dan dampaknya kian terasa. Jumlah kasus pun terus meningkat bahkan puluhan ribu rumah terendam menjadi korban tiap tahunnya. Yuk simak data pada infografis ini biar tahu separah apa banjir rob yang terjadi di pesisir pantai Indonesia! 1 97,unchanged,Banjir rob makin sering datang dan dampaknya kian terasa. Jumlah kasus pun terus meningkat bahkan puluhan ribu rumah terendam menjadi korban tiap tahunnya. Yuk simak data pada infografis ini biar tahu separah apa banjir rob yang terjadi di pesisir pantai Indonesia!,Banjir rob makin sering datang dan dampaknya kian terasa. Jumlah kasus pun terus meningkat bahkan puluhan ribu rumah terendam menjadi korban tiap tahunnya. Yuk simak data pada infografis ini biar tahu separah apa banjir rob yang terjadi di pesisir pantai Indonesia!
"permalam ini hujan lagi kak di aceh, dibeberapa titik air mulai naik lagi",permalam ini hujan lagi kak di aceh dibeberapa titik air mulai naik lagi,2025-12-06,air naik,malam hujan kak aceh beberapa titik air mulai naik,netral,1,,False,False,False,False,False,False,False,"permalam ini hujan lagi kak di aceh, dibeberapa titik air mulai naik lagi",unchanged,"permalam ini hujan lagi kak di aceh, dibeberapa titik air mulai naik lagi","permalam ini hujan lagi kak di aceh, dibeberapa titik air mulai naik lagi"
Pemerintah Hadir serta Pemerintah Bareng Warga Untuk mengupayakan Aceh Sumatra cepat Pulih pasca bencana alam banjir. 2 23,pemerintah hadir serta pemerintah bareng warga untuk mengupayakan aceh sumatra cepat pulih pasca bencana alam banjir,2026-01-11,banjir Aceh,perintah hadir perintah bareng warga upaya aceh sumatra cepat pulih pasca bencana alam banjir,positif,2,,False,False,False,False,False,False,False,Pemerintah Hadir serta Pemerintah Bareng Warga Untuk mengupayakan Aceh Sumatra cepat Pulih pasca bencana alam banjir. 2 23,unchanged,Pemerintah Hadir serta Pemerintah Bareng Warga Untuk mengupayakan Aceh Sumatra cepat Pulih pasca bencana alam banjir.,Pemerintah Hadir serta Pemerintah Bareng Warga Untuk mengupayakan Aceh Sumatra cepat Pulih pasca bencana alam banjir.
"Pemerintah Sigap untuk Aceh Sumatra, Pemerintah kebut penanganan pascabanjir di Aceh, Sumut, dan Sumbar meski libur Nataru #Sumatra 7",pemerintah sigap untuk aceh sumatra pemerintah kebut penanganan pascabanjir di aceh sumut dan sumbar meski libur nataru sumatra,2025-12-29,Sumbar,perintah sigap aceh sumatra perintah kebut tangan pascabanjir aceh sumut sumbar meski libur nataru sumatra,positif,2,,False,False,True,False,False,False,False,"Pemerintah Sigap untuk Aceh Sumatra, Pemerintah kebut penanganan pascabanjir di Aceh, Sumut, dan Sumbar meski libur Nataru #Sumatra 7",unchanged,"Pemerintah Sigap untuk Aceh Sumatra, Pemerintah kebut penanganan pascabanjir di Aceh, Sumut, dan Sumbar meski libur Nataru Sumatra","Pemerintah Sigap untuk Aceh Sumatra, Pemerintah kebut penanganan pascabanjir di Aceh, Sumut, dan Sumbar meski libur Nataru Sumatra"
"Pemerintah pusat telah melakukan berbagai upaya penanganan bencana banjir di Aceh Utara sejak November 2025, di antaranya: - Alokasi dana tambahan Rp4 miliar per kabupaten terdampak, termasuk Aceh Utara, dari total Rp268 miliar untuk Sumatra. - Kolaborasi lintas sektor untuk",pemerintah pusat telah melakukan berbagai upaya penanganan bencana banjir di aceh utara sejak november di antaranya alokasi dana tambahan rp miliar per kabupaten terdampak termasuk aceh utara dari total rp miliar untuk sumatra kolaborasi lintas sektor untuk,2025-12-30,penanganan banjir,perintah pusat laku bagai upaya tangan bencana banjir aceh utara sejak november antara alokasi dana tambah rp miliar per kabupaten dampak masuk aceh utara total rp miliar sumatra kolaborasi lintas sektor,netral,1,,False,False,False,False,False,False,False,"Pemerintah pusat telah melakukan berbagai upaya penanganan bencana banjir di Aceh Utara sejak November 2025, di antaranya: - Alokasi dana tambahan Rp4 miliar per kabupaten terdampak, termasuk Aceh Utara, dari total Rp268 miliar untuk Sumatra. - Kolaborasi lintas sektor untuk",unchanged,"Pemerintah pusat telah melakukan berbagai upaya penanganan bencana banjir di Aceh Utara sejak November 2025, di antaranya: - Alokasi dana tambahan Rp4 miliar per kabupaten terdampak, termasuk Aceh Utara, dari total Rp268 miliar untuk Sumatra. - Kolaborasi lintas sektor untuk","Pemerintah pusat telah melakukan berbagai upaya penanganan bencana banjir di Aceh Utara sejak November 2025, di antaranya: - Alokasi dana tambahan Rp4 miliar per kabupaten terdampak, termasuk Aceh Utara, dari total Rp268 miliar untuk Sumatra. - Kolaborasi lintas sektor untuk"
"Banjir Rob Kembali Rendam Tembilahan, BPBD Riau Siaga Salurkan Bantuan",banjir rob kembali rendam tembilahan bpbd riau siaga salurkan bantuan,2026-01-08,banjir Riau,banjir rob rendam tembilahan bpbd riau siaga salur bantu,netral,1,,False,False,False,False,False,False,False,"Banjir Rob Kembali Rendam Tembilahan, BPBD Riau Siaga Salurkan Bantuan",unchanged,"Banjir Rob Kembali Rendam Tembilahan, BPBD Riau Siaga Salurkan Bantuan","Banjir Rob Kembali Rendam Tembilahan, BPBD Riau Siaga Salurkan Bantuan"
[FULL] Agenda Belajar Siswa Sumatera Utara di Tenda Darurat Usai Bencana Banjir | KOMPAS SIANG [FULL] Agenda Belajar Siswa Sumatera Utara di Tenda Darurat Usai Bencana Banjir | KOMPAS SIANG Dari kompas.tv 766,full agenda belajar siswa sumatera utara di tenda darurat usai bencana banjir kompas siang full agenda belajar siswa sumatera utara di tenda darurat usai bencana banjir kompas siang dari kompas tv,2026-01-05,banjir Sumatera Utara,full agenda ajar siswa sumatera utara tenda darurat usai bencana banjir kompas siang full agenda ajar siswa sumatera utara tenda darurat usai bencana banjir kompas siang kompas tv,netral,1,,False,False,False,False,False,False,False,[FULL] Agenda Belajar Siswa Sumatera Utara di Tenda Darurat Usai Bencana Banjir | KOMPAS SIANG [FULL] Agenda Belajar Siswa Sumatera Utara di Tenda Darurat Usai Bencana Banjir | KOMPAS SIANG Dari kompas.tv 766,unchanged,[FULL] Agenda Belajar Siswa Sumatera Utara di Tenda Darurat Usai Bencana Banjir | KOMPAS SIANG [FULL] Agenda Belajar Siswa Sumatera Utara di Tenda Darurat Usai Bencana Banjir | KOMPAS SIANG Dari kompas.tv,[FULL] Agenda Belajar Siswa Sumatera Utara di Tenda Darurat Usai Bencana Banjir | KOMPAS SIANG [FULL] Agenda Belajar Siswa Sumatera Utara di Tenda Darurat Usai Bencana Banjir | KOMPAS SIANG Dari kompas.tv
"Bencana di Aceh, Sumatera Utara, dan Sumatera Barat terus memburuk. BNPB mencatat 442 korban jiwa, ratusan luka, ratusan hilang, dan lebih dari 290 ribu warga mengungsi. #Aceh #Sumut #Sumbar #BencanaNasional #Prabowo 131",bencana di aceh sumatera utara dan sumatera barat terus memburuk bnpb mencatat korban jiwa ratusan luka ratusan hilang dan lebih dari ribu warga mengungsi aceh sumut sumbar bencananasional prabowo,2025-12-02,Sumatera Barat,bencana aceh sumatera utara sumatera barat terus buruk bnpb catat korban jiwa ratus luka ratus hilang lebih ribu warga ungsi aceh sumut sumbar bencananasional prabowo,negatif,0,,False,False,True,False,False,True,False,"Bencana di Aceh, Sumatera Utara, dan Sumatera Barat terus memburuk. BNPB mencatat 442 korban jiwa, ratusan luka, ratusan hilang, dan lebih dari 290 ribu warga mengungsi. #Aceh #Sumut #Sumbar #BencanaNasional #Prabowo 131",unchanged,"Bencana di Aceh, Sumatera Utara, dan Sumatera Barat terus memburuk. BNPB mencatat 442 korban jiwa, ratusan luka, ratusan hilang, dan lebih dari warga mengungsi. Aceh Sumut Sumbar BencanaNasional Prabowo","Bencana di Aceh, Sumatera Utara, dan Sumatera Barat terus memburuk. BNPB mencatat 442 korban jiwa, ratusan luka, ratusan hilang, dan lebih dari warga mengungsi. Aceh Sumut Sumbar BencanaNasional Prabowo"
"Polri kerahkan belasan ribu personel bantu pemulihan pascabencana di Sumatera. Dari Aceh, Sumut hingga Sumbar, ribuan bantuan kemanusiaan digelontorkan demi korban bisa bangkit lagi. Keamanan Nasional #PolriUntukMasyarakat",polri kerahkan belasan ribu personel bantu pemulihan pascabencana di sumatera dari aceh sumut hingga sumbar ribuan bantuan kemanusiaan digelontorkan demi korban bisa bangkit lagi keamanan nasional polriuntukmasyarakat,2025-12-30,Sumut,polri kerah bas ribu personel bantu pulih pascabencana sumatera aceh sumut hingga sumbar ribu bantu manusia gelontor korban bangkit aman nasional polriuntukmasyarakat,negatif,0,,False,False,True,False,False,False,False,"Polri kerahkan belasan ribu personel bantu pemulihan pascabencana di Sumatera. Dari Aceh, Sumut hingga Sumbar, ribuan bantuan kemanusiaan digelontorkan demi korban bisa bangkit lagi. Keamanan Nasional #PolriUntukMasyarakat",unchanged,"Polri kerahkan belasan ribu personel bantu pemulihan pascabencana di Sumatera. Dari Aceh, Sumut hingga Sumbar, ribuan bantuan kemanusiaan digelontorkan demi korban bisa bangkit lagi. Keamanan Nasional PolriUntukMasyarakat","Polri kerahkan belasan ribu personel bantu pemulihan pascabencana di Sumatera. Dari Aceh, Sumut hingga Sumbar, ribuan bantuan kemanusiaan digelontorkan demi korban bisa bangkit lagi. Keamanan Nasional PolriUntukMasyarakat"
Presiden Prabowo Subianto menerima laporan BNPB terkait kebutuhan tambahan personel TNI & Polri di Aceh. Langkah ini untuk mempercepat penanganan wilayah yang masih tergenang lumpur.,presiden prabowo subianto menerima laporan bnpb terkait kebutuhan tambahan personel tni polri di aceh langkah ini untuk mempercepat penanganan wilayah yang masih tergenang lumpur,2025-12-19,BNPB,presiden prabowo subianto terima lapor bnpb kait butuh tambah personel tni polri aceh langkah cepat tangan wilayah genang lumpur,netral,1,,False,False,False,False,False,False,False,Presiden Prabowo Subianto menerima laporan BNPB terkait kebutuhan tambahan personel TNI & Polri di Aceh. Langkah ini untuk mempercepat penanganan wilayah yang masih tergenang lumpur.,unchanged,Presiden Prabowo Subianto menerima laporan BNPB terkait kebutuhan tambahan personel TNI & Polri di Aceh. Langkah ini untuk mempercepat penanganan wilayah yang masih tergenang lumpur.,Presiden Prabowo Subianto menerima laporan BNPB terkait kebutuhan tambahan personel TNI & Polri di Aceh. Langkah ini untuk mempercepat penanganan wilayah yang masih tergenang lumpur.
"@Ampune_Bos dan @txtdrimedia bintang 3 lho Sosok Letjen TNI Suharyanto, Kepala BNPB Sebut Banjir Sumatera Belum Termasuk Bencana Nasional -... 111",membalas dan bintang lho sosok letjen tni suharyanto kepala bnpb sebut banjir sumatera belum termasuk bencana nasional dari sumsel tribunnews com,2025-11-30,Sumsel,balas bintang lho sosok letjen tni suharyanto kepala bnpb sebut banjir sumatera masuk bencana nasional sumsel tribunnews com,netral,1,,True,True,False,False,False,False,False,"@Ampune_Bos dan @txtdrimedia bintang 3 lho Sosok Letjen TNI Suharyanto, Kepala BNPB Sebut Banjir Sumatera Belum Termasuk Bencana Nasional.",completed,"dan bintang 3 lho Sosok Letjen TNI Suharyanto, Kepala BNPB Sebut Banjir Sumatera Belum Termasuk Bencana Nasional.","dan bintang 3 lho Sosok Letjen TNI Suharyanto, Kepala BNPB Sebut Banjir Sumatera Belum Termasuk Bencana Nasional."
"Minggu (7/12/2025) Sibolga kembali dikepung banjir yang mengakibatkan Sungai Aek Doras di Sibolga Utara, meluap hingga 1 meter. Salurkan bantuan antum ke: * BSI 7800-000-658 Konfirmasi Transfer : * ⁠⁠0859-2340-000 #PrayForSumatera #BencanaSumatera #BanjirAceh #SiagaBencana 65",minggu sibolga kembali dikepung banjir yang mengakibatkan sungai aek doras di sibolga utara meluap hingga meter salurkan bantuan antum ke bsi konfirmasi transfer prayforsumatera bencanasumatera banjiraceh siagabencana,2025-12-08,Sibolga,minggu sibolga kepung banjir akibat sungai aek doras sibolga utara luap hingga meter salur bantu antum bsi konfirmasi transfer prayforsumatera bencanasumatera banjiraceh siagabencana,positif,2,,False,False,True,False,True,False,False,"Minggu (7/12/2025) Sibolga kembali dikepung banjir yang mengakibatkan Sungai Aek Doras di Sibolga Utara, meluap hingga 1 meter. Salurkan bantuan antum ke: * BSI 7800-000-658 Konfirmasi Transfer : * ⁠⁠0859-2340-000 #PrayForSumatera #BencanaSumatera #BanjirAceh #SiagaBencana 65",unchanged,"Minggu (7/12/2025) Sibolga kembali dikepung banjir yang mengakibatkan Sungai Aek Doras di Sibolga Utara, meluap hingga 1 meter. Salurkan bantuan antum ke: * BSI 7800-000-658 Konfirmasi Transfer : * 0859-2340-000 PrayForSumatera BencanaSumatera BanjirAceh SiagaBencana","Minggu (7/12/2025) Sibolga kembali dikepung banjir yang mengakibatkan Sungai Aek Doras di Sibolga Utara, meluap hingga 1 meter. Salurkan bantuan antum ke: * BSI 7800-000-658 Konfirmasi Transfer : * 0859-2340-000 PrayForSumatera BencanaSumatera BanjirAceh SiagaBencana"
"Dalam penanggulangan bencana, Pemerintah Hadir dan Pemerintah Bareng Warga dari awal hingga pemulihan. Bersama, Aceh Sumatra Pulih, harapan tumbuh, dan Aceh Sumatra Bangkit lewat komitmen Pemerintah Sigap untuk Aceh Sumatra. #AcehSumateraPulih",dalam penanggulangan bencana pemerintah hadir dan pemerintah bareng warga dari awal hingga pemulihan bersama aceh sumatra pulih harapan tumbuh dan aceh sumatra bangkit lewat komitmen pemerintah sigap untuk aceh sumatra acehsumaterapulih,2025-12-19,Sumatra,tanggulang bencana perintah hadir perintah bareng warga awal hingga pulih sama aceh sumatra pulih harap tumbuh aceh sumatra bangkit lewat komitmen perintah sigap aceh sumatra acehsumaterapulih,positif,2,,False,False,True,False,False,False,False,"Dalam penanggulangan bencana, Pemerintah Hadir dan Pemerintah Bareng Warga dari awal hingga pemulihan. Bersama, Aceh Sumatra Pulih, harapan tumbuh, dan Aceh Sumatra Bangkit lewat komitmen Pemerintah Sigap untuk Aceh Sumatra. #AcehSumateraPulih",unchanged,"Dalam penanggulangan bencana, Pemerintah Hadir dan Pemerintah Bareng Warga dari awal hingga pemulihan. Bersama, Aceh Sumatra Pulih, harapan tumbuh, dan Aceh Sumatra Bangkit lewat komitmen Pemerintah Sigap untuk Aceh Sumatra. AcehSumateraPulih","Dalam penanggulangan bencana, Pemerintah Hadir dan Pemerintah Bareng Warga dari awal hingga pemulihan. Bersama, Aceh Sumatra Pulih, harapan tumbuh, dan Aceh Sumatra Bangkit lewat komitmen Pemerintah Sigap untuk Aceh Sumatra. AcehSumateraPulih"
"Akun parodi RED ALERT banjir dan longsor di Kabupaten Tapanuli Tengah, Kabupaten Tapanuli Selatan, Sibolga dan beberapa daerah lainnya di Sumatera Utara Tolong dibantu secepatnya warga disana dear Presiden @prabowo Wapres @gibran_tweet Gubernur Sumatera Utara @bobbynasution_ 10 50 55",akun parodi red alert banjir dan longsor di kabupaten tapanuli tengah kabupaten tapanuli selatan sibolga dan beberapa daerah lainnya di sumatera utara tolong dibantu secepatnya warga disana dear presiden wapres gubernur sumatera utara rb,2025-11-25,banjir Sumatera Selatan,akun parodi red alert banjir longsor kabupaten tapanuli tengah kabupaten tapanuli selatan sibolga beberapa daerah lain sumatera utara bantu cepat warga sana dear presiden wapres gubernur sumatera utara ,netral,1,,False,True,False,False,False,False,False,"Akun parodi RED ALERT banjir dan longsor di Kabupaten Tapanuli Tengah, Kabupaten Tapanuli Selatan, Sibolga dan beberapa daerah lainnya di Sumatera Utara Tolong dibantu secepatnya warga disana dear Presiden @prabowo Wapres @gibran_tweet Gubernur Sumatera Utara @bobbynasution_ 10 50 55",unchanged,"Akun parodi RED ALERT banjir dan longsor di Kabupaten Tapanuli Tengah, Kabupaten Tapanuli Selatan, Sibolga dan beberapa daerah lainnya di Sumatera Utara Tolong dibantu secepatnya warga disana dear Presiden Wapres Gubernur Sumatera Utara","Akun parodi RED ALERT banjir dan longsor di Kabupaten Tapanuli Tengah, Kabupaten Tapanuli Selatan, Sibolga dan beberapa daerah lainnya di Sumatera Utara Tolong dibantu secepatnya warga disana dear Presiden Wapres Gubernur Sumatera Utara"
Lelang jersey Twente Mees Hilgers musim 2024/2025 untuk banjir Sumatra Doc from ig Ilan alkatiri 1 2 548,lelang jersey twente mees hilgers musim untuk banjir sumatra doc from ig ilan alkatiri,2025-12-24,Banjir Sumatra 2025,lelang jersey twente mees hilgers musim banjir sumatra doc from ig ilan alkatiri,positif,2,,False,False,False,False,False,False,False,Lelang jersey Twente Mees Hilgers musim 2024/2025 untuk banjir Sumatra Doc from ig Ilan alkatiri 1 2 548,unchanged,Lelang jersey Twente Mees Hilgers musim 2024/2025 untuk banjir Sumatra Doc from ig Ilan alkatiri,Lelang jersey Twente Mees Hilgers musim 2024/2025 untuk banjir Sumatra Doc from ig Ilan alkatiri
"Situasi Berbahaya menegangkan terjadi saat banjir merendam kawasan Batu Busuak, Kota Padang, Sumatera Barat. Sebanyak delapan warga—enam pria dan dua perempuan—sempat terjebak derasnya arus banjir. Beberapa di antaranya bahkan terseret arus untuk sesaat. 67",situasi berbahaya menegangkan terjadi saat banjir merendam kawasan batu busuak kota padang sumatera barat sebanyak delapan warga enam pria dan dua perempuan sempat terjebak derasnya arus banjir beberapa di antaranya bahkan terseret arus untuk sesaat,2025-12-14,banjir Padang,situasi bahaya tegang jadi banjir rendam kawasan batu busuak kota padang sumatera barat banyak delapan warga enam pria perempuan sempat jebak deras arus banjir beberapa antara bahkan seret arus saat,netral,1,,False,False,False,False,False,False,False,"Situasi Berbahaya menegangkan terjadi saat banjir merendam kawasan Batu Busuak, Kota Padang, Sumatera Barat. Sebanyak delapan warga—enam pria dan dua perempuan—sempat terjebak derasnya arus banjir. Beberapa di antaranya bahkan terseret arus untuk sesaat. 67",unchanged,"Situasi Berbahaya menegangkan terjadi saat banjir merendam kawasan Batu Busuak, Kota Padang, Sumatera Barat. Sebanyak delapan warga—enam pria dan dua perempuan—sempat terjebak derasnya arus banjir. Beberapa di antaranya bahkan terseret arus untuk sesaat.","Situasi Berbahaya menegangkan terjadi saat banjir merendam kawasan Batu Busuak, Kota Padang, Sumatera Barat. Sebanyak delapan warga—enam pria dan dua perempuan—sempat terjebak derasnya arus banjir. Beberapa di antaranya bahkan terseret arus untuk sesaat."
segala doa terbaik untuk seluruh masyarakat yang terdampak #PrayForSumatera 34,segala doa terbaik untuk seluruh masyarakat yang terdampak prayforsumatera,2025-11-29,#PrayForSumatera,segala doa baik seluruh masyarakat dampak prayforsumatera,positif,2,,False,False,True,False,False,False,False,segala doa terbaik untuk seluruh masyarakat yang terdampak #PrayForSumatera 34,unchanged,segala doa terbaik untuk seluruh masyarakat yang terdampak PrayForSumatera,segala doa terbaik untuk seluruh masyarakat yang terdampak PrayForSumatera
"dimana-mana banjir semua, bahkan semalam rumahku kebanjiran padahal seumur-umur ga pernah kalo hujan ga airnya ga pernah masuk kedalam rumah 33",dimana mana banjir semua bahkan semalam rumahku kebanjiran padahal seumur umur ga pernah kalo hujan ga airnya ga pernah masuk kedalam rumah,2025-12-06,rumah kebanjiran,mana banjir semua bahkan malam rumah banjir padahal umur umur ga pernah kalo hujan ga air ga pernah masuk dalam rumah,negatif,0,,False,False,False,False,False,False,False,"dimana-mana banjir semua, bahkan semalam rumahku kebanjiran padahal seumur-umur ga pernah kalo hujan ga airnya ga pernah masuk kedalam rumah 33",unchanged,"dimana-mana banjir semua, bahkan semalam rumahku kebanjiran padahal seumur-umur ga pernah kalo hujan ga airnya ga pernah masuk kedalam rumah","dimana-mana banjir semua, bahkan semalam rumahku kebanjiran padahal seumur-umur tidak pernah kalo hujan tidak airnya tidak pernah masuk kedalam rumah"
Wkt SD sy msh ingat pelajaran bahwa pembabatan hutan dpt menyebabkan banjir dan longsor.. #PrayForSumatera 37,wkt sd sy msh ingat pelajaran bahwa pembabatan hutan dpt menyebabkan banjir dan longsor prayforsumatera,2025-11-29,#PrayForSumatera,wkt sd sy msh ingat ajar babat hutan dpt sebab banjir longsor prayforsumatera,netral,1,,False,False,True,False,False,False,False,Wkt SD sy msh ingat pelajaran bahwa pembabatan hutan dpt menyebabkan banjir dan longsor.. #PrayForSumatera 37,unchanged,Wkt SD sy msh ingat pelajaran bahwa pembabatan hutan dpt menyebabkan banjir dan longsor.. PrayForSumatera,Waktu SD saya masih ingat pelajaran bahwa pembabatan hutan dapat menyebabkan banjir dan longsor.. PrayForSumatera
"Polda Kalsel ikut berpartisipasi dalam menyukseskan pengajian rutin serta Haul Abah Guru Sekumpul di Kab. Banjar sekaligus dirangkai dngn persiapan Kalsel untuk mengirimkan bantuan ke daerah2 yang tertimpa bencana aceh, Sumut dan Sumbar #Poldakalsel #Haulgurusekumpul #bravopolri 58",polda kalsel ikut berpartisipasi dalam menyukseskan pengajian rutin serta haul abah guru sekumpul di kab banjar sekaligus dirangkai dngn persiapan kalsel untuk mengirimkan bantuan ke daerah yang tertimpa bencana aceh sumut dan sumbar poldakalsel haulgurusekumpul bravopolri,2025-12-08,Sumbar,polda kalsel ikut partisipasi sukses aji rutin haul abah guru kumpul kab banjar sekaligus rangkai dngn siap kalsel kirim bantu daerah timpa bencana aceh sumut sumbar poldakalsel haulgurusekumpul bravopolri,positif,2,,False,False,True,False,False,False,False,"Polda Kalsel ikut berpartisipasi dalam menyukseskan pengajian rutin serta Haul Abah Guru Sekumpul di Kab. Banjar sekaligus dirangkai dngn persiapan Kalsel untuk mengirimkan bantuan ke daerah2 yang tertimpa bencana aceh, Sumut dan Sumbar #Poldakalsel #Haulgurusekumpul #bravopolri 58",unchanged,"Polda Kalsel ikut berpartisipasi dalam menyukseskan pengajian rutin serta Haul Abah Guru Sekumpul di Kab. Banjar sekaligus dirangkai dngn persiapan Kalsel untuk mengirimkan bantuan ke daerah2 yang tertimpa bencana aceh, Sumut dan Sumbar Poldakalsel Haulgurusekumpul bravopolri","Polda Kalsel ikut berpartisipasi dalam menyukseskan pengajian rutin serta Haul Abah Guru Sekumpul di Kab. Banjar sekaligus dirangkai dngn persiapan Kalsel untuk mengirimkan bantuan ke daerah2 yang tertimpa bencana aceh, Sumut dan Sumbar Poldakalsel Haulgurusekumpul bravopolri"
"Menteri Pertahanan Sjafrie Sjamsoeddin menanggapi bantuan relawan China untuk pencarian korban banjir di Aceh. Tegaskan itu bantuan personal, bukan asing. Via: @detiksulsel_ Menhan Respons Mualem Libatkan Relawan China Cari Jenazah Korban Banjir Aceh 2 1",menteri pertahanan sjafrie sjamsoeddin menanggapi bantuan relawan china untuk pencarian korban banjir di aceh tegaskan itu bantuan personal bukan asing via menhan respons mualem libatkan relawan china cari jenazah korban banjir aceh dari detik com rb,2025-12-09,banjir Aceh,menteri tahan sjafrie sjamsoeddin tanggap bantu rawan china cari korban banjir aceh tegas bantu personal bukan asing via menhan respons mualem libat rawan china cari jenazah korban banjir aceh detik com ,negatif,0,,False,True,False,False,False,False,False,"Menteri Pertahanan Sjafrie Sjamsoeddin menanggapi bantuan relawan China untuk pencarian korban banjir di Aceh. Tegaskan itu bantuan personal, bukan asing. Via: @detiksulsel_ Menhan Respons Mualem Libatkan Relawan China Cari Jenazah Korban Banjir Aceh 2 1",unchanged,"Menteri Pertahanan Sjafrie Sjamsoeddin menanggapi bantuan relawan China untuk pencarian korban banjir di Aceh. Tegaskan itu bantuan personal, bukan asing. Via: Menhan Respons Mualem Libatkan Relawan China Cari Jenazah Korban Banjir Aceh","Menteri Pertahanan Sjafrie Sjamsoeddin menanggapi bantuan relawan China untuk pencarian korban banjir di Aceh. Tegaskan itu bantuan personal, bukan asing. Via: Menhan Respons Mualem Libatkan Relawan China Cari Jenazah Korban Banjir Aceh"
Bangkit bersama setelah musibah. Tim Trauma Healing Polda Riau melaksanakan tugas BKO dalam penanganan dampak psikologis banjir bandang di Agam. #polri #PolriPeduli #PeduliBencana #PrayForSumatera Dari safitrieka 1 15,bangkit bersama setelah musibah tim trauma healing polda riau melaksanakan tugas bko dalam penanganan dampak psikologis banjir bandang di agam polri polripeduli pedulibencana prayforsumatera dari safitrieka,2025-12-02,banjir Riau,bangkit sama musibah tim trauma healing polda riau laksana tugas bko tangan dampak psikologis banjir bandang agam polri polripeduli pedulibencana prayforsumatera safitrieka,positif,2,,False,False,True,False,False,False,False,Bangkit bersama setelah musibah. Tim Trauma Healing Polda Riau melaksanakan tugas BKO dalam penanganan dampak psikologis banjir bandang di Agam. #polri #PolriPeduli #PeduliBencana #PrayForSumatera Dari safitrieka 1 15,unchanged,Bangkit bersama setelah musibah. Tim Trauma Healing Polda Riau melaksanakan tugas BKO dalam penanganan dampak psikologis banjir bandang di Agam. polri PolriPeduli PeduliBencana PrayForSumatera Dari safitrieka,Bangkit bersama setelah musibah. Tim Trauma Healing Polda Riau melaksanakan tugas BKO dalam penanganan dampak psikologis banjir bandang di Agam. polri PolriPeduli PeduliBencana PrayForSumatera Dari safitrieka
